4748440010020235|03|2028|569
4748440010371174|03|2028|852
4748440010850847|03|2028|342
4748440010470356|03|2028|513
4748440010063342|03|2028|307
4748440010786652|03|2028|444
4748440010763008|03|2028|886
4748440010066600|03|2028|164
4748440010741624|03|2028|794
4748440010548532|03|2028|984
4748440010211842|03|2028|449
4748440010061023|03|2028|998
4748440010870654|03|2028|586
4748440010585674|03|2028|944
4748440010785043|03|2028|194
4748440010300488|03|2028|744
4748440010450721|03|2028|904
4748440010050513|03|2028|662
4748440010786876|03|2028|206
4748440010048707|03|2028|598
4748440010837364|03|2028|859
4748440010185483|03|2028|650
4748440010564877|03|2028|472
4748440010188354|03|2028|981
4748440010816434|03|2028|832
4748440010366232|03|2028|865
4748440010237706|03|2028|366
4748440010047360|03|2028|862
4748440010571302|03|2028|512
4748440010750013|03|2028|873
4748440010178710|03|2028|909
4748440010335666|03|2028|667
4748440010131347|03|2028|404
4748440010048723|03|2028|335
4748440010378344|03|2028|302
4748440010816608|03|2028|598
4748440010182555|03|2028|200
4748440010658232|03|2028|911
4748440010225446|03|2028|393
4748440010368857|03|2028|509
4748440010816053|03|2028|497
4748440010637814|03|2028|192
4748440010610118|03|2028|709
4748440010368378|03|2028|428
4748440010427778|03|2028|163
4748440010505532|03|2028|415
4748440010071626|03|2028|250
4748440010153606|03|2028|983
4748440010066246|03|2028|556
4748440010851613|03|2028|548
4748440010532221|03|2028|179
4748440010014477|03|2028|180
4748440010646823|03|2028|636
4748440010656566|03|2028|652
4748440010260435|03|2028|138
4748440010352356|03|2028|771
4748440010888268|03|2028|209
4748440010804844|03|2028|922
4748440010350376|03|2028|880
4748440010805304|03|2028|337
4748440010168182|03|2028|662
4748440010558168|03|2028|221
4748440010786470|03|2028|885
4748440010868443|03|2028|742
4748440010802046|03|2028|669
4748440010678503|03|2028|751
4748440010587704|03|2028|956
4748440010566468|03|2028|134
4748440010588181|03|2028|469
4748440010486741|03|2028|141
4748440010786215|03|2028|437
4748440010346770|03|2028|656
4748440010162748|03|2028|209
4748440010801410|03|2028|879
4748440010573308|03|2028|257
4748440010604830|03|2028|622
4748440010252010|03|2028|923
4748440010885082|03|2028|500
4748440010715362|03|2028|210
4748440010418546|03|2028|493
4748440010747100|03|2028|934
4748440010170410|03|2028|652
4748440010068606|03|2028|982
4748440010543616|03|2028|912
4748440010418561|03|2028|594
4748440010641345|03|2028|775
4748440010434337|03|2028|161
4748440010138235|03|2028|865
4748440010221106|03|2028|701
4748440010653753|03|2028|355
4748440010758057|03|2028|838
4748440010258272|03|2028|341
4748440010272620|03|2028|591
4748440010465653|03|2028|699
4748440010687678|03|2028|968
4748440010625488|03|2028|235
4748440010211016|03|2028|650
4748440010084827|03|2028|246
4748440010408786|03|2028|970
4748440010073432|03|2028|594
4748440010417266|03|2028|876
4748440010004361|03|2028|965
4748440010273057|03|2028|930
4748440010014600|03|2028|495
4748440010342688|03|2028|271
4748440010782818|03|2028|481
4748440010280680|03|2028|185
4748440010528211|03|2028|974
4748440010151485|03|2028|461
4748440010671037|03|2028|761
4748440010331152|03|2028|860
4748440010158522|03|2028|374
4748440010821830|03|2028|549
4748440010416581|03|2028|224
4748440010426572|03|2028|673
4748440010413364|03|2028|194
4748440010513486|03|2028|842
4748440010470141|03|2028|703
4748440010033840|03|2028|433
4748440010165170|03|2028|913
4748440010182134|03|2028|898
4748440010286331|03|2028|659
4748440010343348|03|2028|745
4748440010511431|03|2028|904
4748440010212667|03|2028|501
4748440010773213|03|2028|271
4748440010672381|03|2028|845
4748440010010327|03|2028|669
4748440010162631|03|2028|392
4748440010112438|03|2028|582
4748440010120761|03|2028|594
4748440010640180|03|2028|677
4748440010310883|03|2028|949
4748440010274048|03|2028|841
4748440010571575|03|2028|899
4748440010752076|03|2028|873
4748440010750872|03|2028|703
4748440010476841|03|2028|832
4748440010374087|03|2028|240
4748440010813001|03|2028|536
4748440010772447|03|2028|332
4748440010422340|03|2028|293
4748440010158506|03|2028|364
4748440010532072|03|2028|839
4748440010137161|03|2028|247
4748440010647623|03|2028|764
4748440010300827|03|2028|663
4748440010288600|03|2028|272
4748440010576053|03|2028|539
4748440010742101|03|2028|955
4748440010482831|03|2028|508
4748440010540422|03|2028|691
4748440010625025|03|2028|435
4748440010657382|03|2028|418
4748440010200464|03|2028|184
4748440010843545|03|2028|727
4748440010866462|03|2028|328
4748440010713748|03|2028|740
4748440010028188|03|2028|579
4748440010888706|03|2028|640
4748440010732433|03|2028|352
4748440010442751|03|2028|660
4748440010208152|03|2028|843
4748440010161203|03|2028|447
4748440010547088|03|2028|230
4748440010376322|03|2028|229
4748440010010814|03|2028|762
4748440010017074|03|2028|360
4748440010573803|03|2028|248
4748440010721253|03|2028|593
4748440010768163|03|2028|491
4748440010238126|03|2028|377
4748440010860531|03|2028|830
4748440010115126|03|2028|360
4748440010340831|03|2028|280
4748440010575758|03|2028|632
4748440010746078|03|2028|135
4748440010117122|03|2028|200
4748440010781265|03|2028|650
4748440010244132|03|2028|978
4748440010721212|03|2028|212
4748440010557384|03|2028|280
4748440010014683|03|2028|970
4748440010600333|03|2028|616
4748440010466164|03|2028|889
4748440010402508|03|2028|592
4748440010586201|03|2028|723
4748440010877360|03|2028|176
4748440010388863|03|2028|369
4748440010222716|03|2028|951
4748440010551148|03|2028|995
4748440010666730|03|2028|648
4748440010540034|03|2028|121
4748440010351606|03|2028|750
4748440010538368|03|2028|866
4748440010672860|03|2028|919
4748440010866736|03|2028|342
4748440010766738|03|2028|121
4748440010138805|03|2028|444
4748440010082623|03|2028|263
4748440010854880|03|2028|617
4748440010812235|03|2028|129
4748440010070388|03|2028|490
4748440010854336|03|2028|970
4748440010431515|03|2028|981
4748440010710074|03|2028|215
4748440010857305|03|2028|163
4748440010642285|03|2028|468
4748440010360615|03|2028|736
4748440010763230|03|2028|264
4748440010010848|03|2028|610
4748440010356423|03|2028|966
4748440010073010|03|2028|950
4748440010860820|03|2028|549
4748440010550868|03|2028|751
4748440010475181|03|2028|811
4748440010473608|03|2028|832
4748440010243472|03|2028|294
4748440010465372|03|2028|469
4748440010137823|03|2028|556
4748440010555545|03|2028|486
4748440010016621|03|2028|732
4748440010604715|03|2028|830
4748440010153804|03|2028|937
4748440010240684|03|2028|412
4748440010775218|03|2028|393
4748440010156625|03|2028|503
4748440010872056|03|2028|348
4748440010032776|03|2028|603
4748440010528583|03|2028|153
4748440010385331|03|2028|587
4748440010664206|03|2028|149
4748440010137211|03|2028|665
4748440010581160|03|2028|368
4748440010865076|03|2028|967
4748440010402524|03|2028|580
4748440010360243|03|2028|238
4748440010824628|03|2028|327
4748440010458260|03|2028|220
4748440010664370|03|2028|946
4748440010511886|03|2028|808
4748440010200332|03|2028|886
4748440010506704|03|2028|998
4748440010828587|03|2028|626
4748440010728704|03|2028|806
4748440010126230|03|2028|785
4748440010738257|03|2028|644
4748440010514153|03|2028|393
4748440010378062|03|2028|534
4748440010788302|03|2028|433
4748440010802137|03|2028|579
4748440010287503|03|2028|296
4748440010012141|03|2028|344
4748440010725841|03|2028|202
4748440010631544|03|2028|415
4748440010431713|03|2028|247
4748440010531074|03|2028|455
4748440010647763|03|2028|429
4748440010554852|03|2028|174
4748440010175468|03|2028|927
4748440010833314|03|2028|204
4748440010604012|03|2028|175
4748440010575261|03|2028|531
4748440010625447|03|2028|755
4748440010160676|03|2028|531
4748440010688742|03|2028|356
4748440010026026|03|2028|648
4748440010481171|03|2028|217
4748440010433628|03|2028|115
4748440010088182|03|2028|796
4748440010758735|03|2028|921
4748440010710264|03|2028|454
4748440010163878|03|2028|507
4748440010068226|03|2028|589
4748440010885843|03|2028|864
4748440010818240|03|2028|924
4748440010215751|03|2028|527
4748440010711262|03|2028|121
4748440010363452|03|2028|435
4748440010266341|03|2028|989
4748440010847751|03|2028|436
4748440010047865|03|2028|695
4748440010228374|03|2028|622
4748440010525704|03|2028|265
4748440010675210|03|2028|432
4748440010157680|03|2028|520
4748440010482401|03|2028|953
4748440010361670|03|2028|949
4748440010102025|03|2028|785
4748440010426473|03|2028|462
4748440010827860|03|2028|436
4748440010786215|03|2028|130
4748440010025267|03|2028|639
4748440010454202|03|2028|912
4748440010308382|03|2028|398
4748440010386347|03|2028|806
4748440010255807|03|2028|531
4748440010325865|03|2028|627
4748440010206644|03|2028|148
4748440010144100|03|2028|343
4748440010104856|03|2028|404
4748440010055801|03|2028|529
4748440010637848|03|2028|290
4748440010505821|03|2028|332
4748440010224266|03|2028|421
4748440010035555|03|2028|153
4748440010864533|03|2028|777
4748440010872882|03|2028|335
4748440010774633|03|2028|883
4748440010236740|03|2028|656
4748440010063433|03|2028|256
4748440010805304|03|2028|724
4748440010354378|03|2028|196
4748440010615471|03|2028|368
4748440010621313|03|2028|305
4748440010003728|03|2028|409
4748440010830112|03|2028|976
4748440010512280|03|2028|899
4748440010262118|03|2028|823
4748440010773684|03|2028|894
4748440010518113|03|2028|449
4748440010750682|03|2028|391
4748440010855515|03|2028|996
4748440010065776|03|2028|978
4748440010315650|03|2028|872
4748440010353404|03|2028|723
4748440010322573|03|2028|186
4748440010634217|03|2028|885
4748440010603527|03|2028|805
4748440010653258|03|2028|414
4748440010224076|03|2028|490
4748440010688684|03|2028|369
4748440010457353|03|2028|805
4748440010887245|03|2028|845
4748440010356654|03|2028|863
4748440010736707|03|2028|200
4748440010622535|03|2028|995
4748440010384821|03|2028|225
4748440010840673|03|2028|764
4748440010668447|03|2028|171
4748440010375878|03|2028|832
4748440010400114|03|2028|516
4748440010665310|03|2028|483
4748440010033006|03|2028|887
4748440010827431|03|2028|273
4748440010145743|03|2028|169
4748440010638150|03|2028|880
4748440010438288|03|2028|282
4748440010262340|03|2028|805
4748440010702402|03|2028|761
4748440010507660|03|2028|867
4748440010880281|03|2028|662
4748440010768445|03|2028|711
4748440010524863|03|2028|420
4748440010352505|03|2028|321
4748440010166434|03|2028|224
4748440010217682|03|2028|429
4748440010822374|03|2028|294
4748440010280524|03|2028|682
4748440010747076|03|2028|579
4748440010060512|03|2028|790
4748440010447446|03|2028|120
4748440010410246|03|2028|341
4748440010474473|03|2028|495
4748440010643713|03|2028|216
4748440010356654|03|2028|991
4748440010761028|03|2028|114
4748440010772835|03|2028|604
4748440010113584|03|2028|651
4748440010307236|03|2028|385
4748440010121868|03|2028|762
4748440010613310|03|2028|733
4748440010577887|03|2028|864
4748440010837257|03|2028|216
4748440010831326|03|2028|889
4748440010145867|03|2028|144
4748440010448154|03|2028|635
4748440010078662|03|2028|173
4748440010856562|03|2028|844
4748440010458237|03|2028|853
4748440010113170|03|2028|977
4748440010558531|03|2028|916
4748440010537881|03|2028|283
4748440010153580|03|2028|209
4748440010208764|03|2028|529
4748440010305016|03|2028|639
4748440010820642|03|2028|710
4748440010015508|03|2028|935
4748440010870431|03|2028|576
4748440010530365|03|2028|768
4748440010072376|03|2028|274
4748440010842356|03|2028|621
4748440010134143|03|2028|222
4748440010375472|03|2028|483
4748440010844881|03|2028|379
4748440010454863|03|2028|953
4748440010146063|03|2028|833
4748440010085147|03|2028|352
4748440010630660|03|2028|403
4748440010568647|03|2028|947
4748440010138755|03|2028|572
4748440010310750|03|2028|711
4748440010180641|03|2028|891
4748440010136056|03|2028|791
4748440010772827|03|2028|941
4748440010568027|03|2028|804
4748440010182126|03|2028|190
4748440010785886|03|2028|550
4748440010847330|03|2028|984
4748440010577424|03|2028|228
4748440010174230|03|2028|579
4748440010163282|03|2028|779
4748440010355565|03|2028|748
4748440010317433|03|2028|508
4748440010227384|03|2028|730
4748440010805585|03|2028|149
4748440010213707|03|2028|579
4748440010227012|03|2028|844
4748440010515200|03|2028|290
4748440010080023|03|2028|278
4748440010053582|03|2028|750
4748440010278510|03|2028|243
4748440010853833|03|2028|117
4748440010122684|03|2028|329
4748440010842273|03|2028|866
4748440010310578|03|2028|709
4748440010181482|03|2028|932
4748440010363122|03|2028|513
4748440010743166|03|2028|917
4748440010271358|03|2028|444
4748440010264585|03|2028|282
4748440010683768|03|2028|968
4748440010488754|03|2028|356
4748440010821467|03|2028|672
4748440010275367|03|2028|484
4748440010604566|03|2028|419
4748440010884317|03|2028|483
4748440010014535|03|2028|595
4748440010722541|03|2028|673
4748440010580527|03|2028|916
4748440010488523|03|2028|337
4748440010337282|03|2028|702
4748440010654033|03|2028|310
4748440010031257|03|2028|585
4748440010325626|03|2028|648
4748440010737572|03|2028|231
4748440010301528|03|2028|446
4748440010078555|03|2028|512
4748440010571328|03|2028|177
4748440010821202|03|2028|842
4748440010771878|03|2028|416
4748440010368121|03|2028|978
4748440010331848|03|2028|657
4748440010272158|03|2028|581
4748440010673223|03|2028|243
4748440010321518|03|2028|172
4748440010354048|03|2028|869
4748440010206842|03|2028|819
4748440010025051|03|2028|807
4748440010617055|03|2028|728
4748440010025721|03|2028|872
4748440010138821|03|2028|263
4748440010647862|03|2028|115
4748440010264528|03|2028|853
4748440010745211|03|2028|352
4748440010836713|03|2028|531
4748440010300132|03|2028|235
4748440010330717|03|2028|485
4748440010168166|03|2028|128
4748440010622154|03|2028|507
4748440010355110|03|2028|125
4748440010206172|03|2028|659
4748440010288386|03|2028|452
4748440010181466|03|2028|718
4748440010060546|03|2028|735
4748440010451851|03|2028|317
4748440010770284|03|2028|839
4748440010481106|03|2028|626
4748440010376488|03|2028|868
4748440010233655|03|2028|634
4748440010461272|03|2028|730
4748440010761465|03|2028|420
4748440010248703|03|2028|293
4748440010141320|03|2028|188
4748440010648761|03|2028|670
4748440010204870|03|2028|233
4748440010701131|03|2028|154
4748440010038617|03|2028|361
4748440010066550|03|2028|917
4748440010262704|03|2028|114
4748440010141346|03|2028|696
4748440010728050|03|2028|136
4748440010718150|03|2028|778
4748440010118112|03|2028|293
4748440010684485|03|2028|511
4748440010225404|03|2028|907
4748440010226774|03|2028|450
4748440010221163|03|2028|769
4748440010051628|03|2028|468
4748440010707385|03|2028|285
4748440010312285|03|2028|253
4748440010560800|03|2028|334
4748440010625306|03|2028|988
4748440010436381|03|2028|168
4748440010563523|03|2028|444
4748440010881230|03|2028|286
4748440010655121|03|2028|125
4748440010211040|03|2028|708
4748440010288030|03|2028|642
4748440010506340|03|2028|834
4748440010842661|03|2028|638
4748440010542535|03|2028|957
4748440010861356|03|2028|280
4748440010078738|03|2028|720
4748440010377312|03|2028|500
4748440010435367|03|2028|210
4748440010137070|03|2028|809
4748440010867064|03|2028|325
4748440010337787|03|2028|766
4748440010077318|03|2028|849
4748440010712872|03|2028|582
4748440010237656|03|2028|930
4748440010373121|03|2028|898
4748440010518345|03|2028|337
4748440010131024|03|2028|664
4748440010281027|03|2028|676
4748440010565718|03|2028|134
4748440010423181|03|2028|341
4748440010688353|03|2028|817
4748440010340831|03|2028|684
4748440010354246|03|2028|956
4748440010188461|03|2028|847
4748440010417852|03|2028|595
4748440010132436|03|2028|468
4748440010672803|03|2028|797
4748440010063722|03|2028|194
4748440010863576|03|2028|508
4748440010282843|03|2028|773
4748440010535018|03|2028|477
4748440010810874|03|2028|389
4748440010176433|03|2028|354
4748440010714225|03|2028|609
4748440010138862|03|2028|438
4748440010246525|03|2028|632
4748440010836234|03|2028|304
4748440010111307|03|2028|439
4748440010876743|03|2028|760
4748440010704085|03|2028|808
4748440010070263|03|2028|300
4748440010638010|03|2028|524
4748440010114418|03|2028|948
4748440010681622|03|2028|287
4748440010181805|03|2028|792
4748440010014287|03|2028|755
4748440010346267|03|2028|338
4748440010065057|03|2028|125
4748440010428768|03|2028|753
4748440010378054|03|2028|188
4748440010016472|03|2028|413
4748440010440045|03|2028|436
4748440010633722|03|2028|854
4748440010113881|03|2028|318
4748440010848155|03|2028|259
4748440010326152|03|2028|700
4748440010211354|03|2028|841
4748440010558168|03|2028|724
4748440010172747|03|2028|359
4748440010222187|03|2028|582
4748440010768536|03|2028|876
4748440010041124|03|2028|493
4748440010314562|03|2028|335
4748440010804547|03|2028|435
4748440010623855|03|2028|612
4748440010434360|03|2028|459
4748440010101456|03|2028|163
4748440010704705|03|2028|628
4748440010486055|03|2028|798
4748440010187224|03|2028|720
4748440010752142|03|2028|546
4748440010023841|03|2028|871
4748440010535653|03|2028|611
4748440010032453|03|2028|339
4748440010160551|03|2028|518
4748440010775580|03|2028|442
4748440010426754|03|2028|512
4748440010738141|03|2028|122
4748440010132378|03|2028|397
4748440010370820|03|2028|258
4748440010680467|03|2028|123
4748440010616628|03|2028|424
4748440010472147|03|2028|773
4748440010037882|03|2028|296
4748440010257365|03|2028|466
4748440010001672|03|2028|943
4748440010075213|03|2028|814
4748440010763255|03|2028|900
4748440010521414|03|2028|858
4748440010867130|03|2028|706
4748440010600606|03|2028|149
4748440010178470|03|2028|768
4748440010664446|03|2028|322
4748440010350731|03|2028|478
4748440010101118|03|2028|880
4748440010773270|03|2028|830
4748440010028212|03|2028|644
4748440010367735|03|2028|545
4748440010580725|03|2028|273
4748440010582317|03|2028|997
4748440010423645|03|2028|743
4748440010661277|03|2028|180
4748440010334321|03|2028|543
4748440010401757|03|2028|539
4748440010270046|03|2028|118
4748440010253000|03|2028|972
4748440010805056|03|2028|964
4748440010675384|03|2028|198
4748440010353024|03|2028|485
4748440010532387|03|2028|468
4748440010170865|03|2028|537
4748440010261458|03|2028|341
4748440010355177|03|2028|463
4748440010215074|03|2028|901
4748440010214234|03|2028|898
4748440010048483|03|2028|594
4748440010412523|03|2028|848
4748440010012588|03|2028|424
4748440010335716|03|2028|135
4748440010313531|03|2028|151
4748440010307814|03|2028|955
4748440010175047|03|2028|682
4748440010704036|03|2028|765
4748440010068002|03|2028|443
4748440010111810|03|2028|950
4748440010816517|03|2028|132
4748440010861133|03|2028|725
4748440010626874|03|2028|582
4748440010644687|03|2028|163
4748440010863873|03|2028|137
4748440010004445|03|2028|673
4748440010747514|03|2028|593
4748440010325642|03|2028|133
4748440010703863|03|2028|591
4748440010360805|03|2028|902
4748440010180500|03|2028|885
4748440010208145|03|2028|844
4748440010631262|03|2028|706
4748440010465372|03|2028|270
4748440010353552|03|2028|331
4748440010337340|03|2028|750
4748440010532056|03|2028|416
4748440010218367|03|2028|331
4748440010540182|03|2028|142
4748440010128426|03|2028|264
4748440010772207|03|2028|320
4748440010054028|03|2028|867
4748440010215140|03|2028|640
4748440010017256|03|2028|454
4748440010502521|03|2028|221
4748440010572086|03|2028|970
4748440010181516|03|2028|844
4748440010764642|03|2028|121
4748440010405436|03|2028|800
4748440010844477|03|2028|632
4748440010253430|03|2028|801
4748440010211867|03|2028|584
4748440010706262|03|2028|641
4748440010727482|03|2028|725
4748440010376421|03|2028|691
4748440010464714|03|2028|883
4748440010345020|03|2028|426
4748440010505524|03|2028|770
4748440010047238|03|2028|747
4748440010816533|03|2028|460
4748440010570072|03|2028|330
4748440010310610|03|2028|291
4748440010285614|03|2028|416
4748440010313457|03|2028|113
4748440010070537|03|2028|844
4748440010330055|03|2028|152
4748440010802467|03|2028|112
4748440010237581|03|2028|440
4748440010822143|03|2028|726
4748440010761283|03|2028|720
4748440010875760|03|2028|939
4748440010485156|03|2028|427
4748440010687744|03|2028|496
4748440010117312|03|2028|896
4748440010034756|03|2028|714
4748440010353206|03|2028|968
4748440010532502|03|2028|852
4748440010857388|03|2028|792
4748440010620653|03|2028|392
4748440010425780|03|2028|935
4748440010706841|03|2028|378
4748440010436167|03|2028|687
4748440010444351|03|2028|353
4748440010777503|03|2028|952
4748440010270830|03|2028|321
4748440010786686|03|2028|477
4748440010140306|03|2028|311
4748440010456025|03|2028|437
4748440010387311|03|2028|480
4748440010805387|03|2028|455
4748440010068507|03|2028|208
4748440010067400|03|2028|487
4748440010587852|03|2028|980
4748440010847058|03|2028|655
4748440010355516|03|2028|497
4748440010285465|03|2028|682
4748440010626510|03|2028|326
4748440010225008|03|2028|621
4748440010254453|03|2028|602
4748440010572334|03|2028|128
4748440010613138|03|2028|299
4748440010748678|03|2028|304
4748440010511084|03|2028|649
4748440010160064|03|2028|169
4748440010376363|03|2028|221
4748440010137807|03|2028|212
4748440010277108|03|2028|384
4748440010076138|03|2028|823
4748440010366117|03|2028|577
4748440010007000|03|2028|517
4748440010435128|03|2028|981
4748440010215884|03|2028|828
4748440010207717|03|2028|939
4748440010382056|03|2028|406
4748440010170022|03|2028|845
4748440010031638|03|2028|500
4748440010716105|03|2028|641
4748440010401468|03|2028|620
4748440010457072|03|2028|455
4748440010820543|03|2028|587
4748440010873708|03|2028|587
4748440010066717|03|2028|741
4748440010374806|03|2028|340
4748440010004742|03|2028|241
4748440010824214|03|2028|385
4748440010275607|03|2028|428
4748440010773106|03|2028|193
4748440010084801|03|2028|957
4748440010876602|03|2028|666
4748440010266481|03|2028|232
4748440010107727|03|2028|303
4748440010267380|03|2028|364
4748440010622865|03|2028|618
4748440010282181|03|2028|502
4748440010623053|03|2028|931
4748440010121637|03|2028|854
4748440010461306|03|2028|323
4748440010418603|03|2028|831
4748440010038427|03|2028|729
4748440010553771|03|2028|644
4748440010584727|03|2028|941
4748440010766233|03|2028|673
4748440010806146|03|2028|256
4748440010827654|03|2028|336
4748440010306824|03|2028|666
4748440010170121|03|2028|514
4748440010862263|03|2028|668
4748440010775804|03|2028|782
4748440010486287|03|2028|326
4748440010070362|03|2028|442
4748440010508106|03|2028|705
4748440010645627|03|2028|981
4748440010525837|03|2028|845
4748440010802426|03|2028|846
4748440010413885|03|2028|732
4748440010762885|03|2028|415
4748440010065206|03|2028|966
4748440010356225|03|2028|123
4748440010225552|03|2028|503
4748440010148382|03|2028|664
4748440010234224|03|2028|869
4748440010481080|03|2028|159
4748440010225370|03|2028|287
4748440010217534|03|2028|193
4748440010251020|03|2028|334
4748440010713110|03|2028|513
4748440010872635|03|2028|668
4748440010075056|03|2028|967
4748440010464268|03|2028|494
4748440010101506|03|2028|423
4748440010734371|03|2028|403
4748440010801428|03|2028|556
4748440010426101|03|2028|525
4748440010343645|03|2028|339
4748440010235825|03|2028|767
4748440010603428|03|2028|163
4748440010486600|03|2028|173
4748440010432125|03|2028|227
4748440010205703|03|2028|880
4748440010372073|03|2028|433
4748440010717434|03|2028|605
4748440010504485|03|2028|312
4748440010587167|03|2028|751
4748440010035407|03|2028|813
4748440010640404|03|2028|287
4748440010438643|03|2028|269
4748440010332556|03|2028|884
4748440010403431|03|2028|549
4748440010813845|03|2028|637
4748440010764808|03|2028|482
4748440010232483|03|2028|270
4748440010351663|03|2028|288
4748440010655113|03|2028|708
4748440010886171|03|2028|456
4748440010274741|03|2028|994
4748440010475850|03|2028|786
4748440010036660|03|2028|193
4748440010773783|03|2028|541
4748440010168471|03|2028|997
4748440010181748|03|2028|317
4748440010674148|03|2028|167
4748440010872015|03|2028|393
4748440010056700|03|2028|406
4748440010862438|03|2028|685
4748440010407648|03|2028|125
4748440010258405|03|2028|791
4748440010870167|03|2028|126
4748440010204318|03|2028|540
